LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsSugPL,AsSugPL1058,18,22,2,4,AsO14PC53H92,1059.551889275,1060.5553186160155,1.6426588996058378
AsSugPL,AsSugPL1086,20,22,2,4,AsO14PC55H96,1087.583189415,1088.5866188369844,1.583245729304698
AsSugPL,AsSugPL1114,22,22,2,4,AsO14PC57H100,1115.614489555,1116.6179190523007,1.5279803561123195
AsSugPL,AsSugPL1142,24,22,2,4,AsO14PC59H104,1143.645789695,1144.6492192625365,1.4764430766379981
AsSugPL,AsSugPL944,10,22,3,4,AsO14PC45H74,945.411038645,946.4144659381764,1.9338995428595922
AsSugPL,AsSugPL972,12,22,3,4,AsO14PC47H78,973.442338785,974.4457662595382,1.8520757391572724
AsSugPL,AsSugPL1000,14,22,3,4,AsO14PC49H82,1001.473638925,1002.4770665661762,1.776894845915592
AsSugPL,AsSugPL1028,16,22,3,4,AsO14PC51H86,1029.504939065,1030.5083668598133,1.7075794576757874
AsSugPL,AsSugPL1056,18,22,3,4,AsO14PC53H90,1057.536239205,1058.539667141914,1.6434689187624005
AsSugPL,AsSugPL1084,20,22,3,4,AsO14PC55H94,1085.5675393449999,1086.5709674137304,1.5839981996907218
AsSugPL,AsSugPL1112,22,22,3,4,AsO14PC57H98,1113.598839485,1114.60226767634,1.5286811996920233
AsSugPL,AsSugPL1140,24,22,3,4,AsO14PC59H102,1141.630139625,1142.633567930675,1.4770974298731405
AsSugPL,AsSugPL942,10,22,4,4,AsO14PC45H72,943.395388575,944.3988142137965,1.9350223529342323
AsSugPL,AsSugPL970,12,22,4,4,AsO14PC47H76,971.426688715,972.4301146052954,1.8531055211579228
AsSugPL,AsSugPL998,14,22,4,4,AsO14PC49H80,999.457988855,1000.4614149763654,1.777842699952816
AsSugPL,AsSugPL1026,16,22,4,4,AsO14PC51H84,1027.489288995,1028.4927153293984,1.7084547856638959
AsSugPL,AsSugPL1054,18,22,4,4,AsO14PC53H88,1055.520589135,1056.524015666427,1.6442797371777038
AsSugPL,AsSugPL1082,20,22,4,4,AsO14PC55H92,1083.551889275,1084.5553159891892,1.5847513856711772
AsSugPL,AsSugPL1110,22,22,4,4,AsO14PC57H96,1111.583189415,1112.5866162991808,1.52938268648303
AsSugPL,AsSugPL1138,24,22,4,4,AsO14PC59H100,1139.614489555,1140.6179165976948,1.4777523633785468
AsSugPL,AsSugPL940,10,22,5,4,AsO14PC45H70,941.379738505,942.3831624874945,1.9361464675594107
AsSugPL,AsSugPL968,12,22,5,4,AsO14PC47H74,969.411038645,970.4144629492898,1.8541364489442467
AsSugPL,AsSugPL996,14,22,5,4,AsO14PC49H78,997.442338785,998.4457633849322,1.7787915657626663
AsSugPL,AsSugPL1024,16,22,5,4,AsO14PC51H82,1025.473638925,1026.4770637974852,1.7093310115218505
AsSugPL,AsSugPL1052,18,22,5,4,AsO14PC53H86,1053.504939065,1054.5083641895524,1.6450913560352929
AsSugPL,AsSugPL1080,20,22,5,4,AsO14PC55H90,1081.536239205,1082.5396645633596,1.5855052882673377
AsSugPL,AsSugPL1108,22,22,5,4,AsO14PC57H94,1109.5675393449999,1110.5709649208213,1.5300848173712245
AsSugPL,AsSugPL1136,24,22,5,4,AsO14PC59H98,1137.598839485,1138.602265263594,1.4784078779264218
AsSugPL,AsSugPL938,10,22,6,4,AsO14PC45H68,939.364088435,940.3675107592669,1.937271889010011
AsSugPL,AsSugPL966,12,22,6,4,AsO14PC47H72,967.395388575,968.3988112915187,1.855168524429593
AsSugPL,AsSugPL994,14,22,6,4,AsO14PC49H76,995.426688715,996.4301117918742,1.7797414449660096
AsSugPL,AsSugPL1022,16,22,6,4,AsO14PC51H80,1023.457988855,1024.461412264072,1.7102081366318473
AsSugPL,AsSugPL1050,18,22,6,4,AsO14PC53H84,1051.489288995,1052.4927127112883,1.645903776521052
AsSugPL,AsSugPL1078,20,22,6,4,AsO14PC55H88,1079.520589135,1080.524013136239,1.5862599085024218
AsSugPL,AsSugPL1106,22,22,6,4,AsO14PC57H92,1107.551889275,1108.55531354126,1.5307875932441182
AsSugPL,AsSugPL1134,24,22,6,4,AsO14PC59H96,1135.583189415,1136.5866139283714,1.4790639742903409
AsSugPL,AsSugPL978,10,24,0,4,AsO14PC47H84,979.489288995,980.4927212117199,1.8489932487995482
AsSugPL,AsSugPL1006,12,24,0,4,AsO14PC49H88,1007.520589135,1008.5240213259008,1.774057338282769
AsSugPL,AsSugPL1034,14,24,0,4,AsO14PC51H92,1035.551889275,1036.555321442093,1.704958847150989
AsSugPL,AsSugPL1062,16,24,0,4,AsO14PC53H96,1063.583189415,1064.5866215600704,1.6410412543464055
AsSugPL,AsSugPL1090,18,24,0,4,AsO14PC55H100,1091.614489555,1092.617921679639,1.581742931240541
AsSugPL,AsSugPL1118,20,24,0,4,AsO14PC57H104,1119.645789695,1120.649221800633,1.5265805950514042
AsSugPL,AsSugPL1146,22,24,0,4,AsO14PC59H108,1147.677089835,1148.680521922908,1.4751361078965253
AsSugPL,AsSugPL1174,24,24,0,4,AsO14PC61H112,1175.708389975,1176.7118220463385,1.4270458579948697
AsSugPL,AsSugPL976,10,24,1,4,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL1004,12,24,1,4,AsO14PC49H86,1005.504939065,1006.5083697409414,1.7750021666928173
AsSugPL,AsSugPL1032,14,24,1,4,AsO14PC51H90,1033.536239205,1034.5396699161583,1.7058314897944673
AsSugPL,AsSugPL1060,16,24,1,4,AsO14PC53H94,1061.5675393449999,1062.5709700887335,1.6418496785268024
AsSugPL,AsSugPL1088,18,24,1,4,AsO14PC55H98,1089.598839485,1090.6022702589535,1.5824939734937709
AsSugPL,AsSugPL1116,20,24,1,4,AsO14PC57H102,1117.630139625,1118.6335704270646,1.5272801548596602
AsSugPL,AsSugPL1144,22,24,1,4,AsO14PC59H106,1145.661439765,1146.6648705932803,1.4757893029022842
AsSugPL,AsSugPL1172,24,24,1,4,AsO14PC61H110,1173.692739905,1174.6961707577857,1.427657149355061
AsSugPL,AsSugPL974,10,24,2,4,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL1002,12,24,2,4,AsO14PC49H84,1003.489288995,1004.4927181543674,1.7759480020335814
AsSugPL,AsSugPL1030,14,24,2,4,AsO14PC51H88,1031.520589135,1032.5240183887324,1.7067050261781582
AsSugPL,AsSugPL1058,16,24,2,4,AsO14PC53H92,1059.551889275,1060.5553186160155,1.6426588996058378
AsSugPL,AsSugPL1086,18,24,2,4,AsO14PC55H96,1087.583189415,1088.5866188369844,1.583245729304698
AsSugPL,AsSugPL1114,20,24,2,4,AsO14PC57H100,1115.614489555,1116.6179190523007,1.5279803561123195
AsSugPL,AsSugPL1142,22,24,2,4,AsO14PC59H104,1143.645789695,1144.6492192625365,1.4764430766379981
AsSugPL,AsSugPL1170,24,24,2,4,AsO14PC61H108,1171.677089835,1172.6805194681888,1.4282689646469284
AsSugPL,AsSugPL972,10,24,3,4,AsO14PC47H78,973.442338785,974.4457662595382,1.8520757391572724
AsSugPL,AsSugPL1000,12,24,3,4,AsO14PC49H82,1001.473638925,1002.4770665661762,1.776894845915592
AsSugPL,AsSugPL1028,14,24,3,4,AsO14PC51H86,1029.504939065,1030.5083668598133,1.7075794576757874
AsSugPL,AsSugPL1056,16,24,3,4,AsO14PC53H90,1057.536239205,1058.539667141914,1.6434689187624005
AsSugPL,AsSugPL1084,18,24,3,4,AsO14PC55H94,1085.5675393449999,1086.5709674137304,1.5839981996907218
AsSugPL,AsSugPL1112,20,24,3,4,AsO14PC57H98,1113.598839485,1114.60226767634,1.5286811996920233
AsSugPL,AsSugPL1140,22,24,3,4,AsO14PC59H102,1141.630139625,1142.633567930675,1.4770974298731405
AsSugPL,AsSugPL1168,24,24,3,4,AsO14PC61H106,1169.661439765,1170.664868177546,1.4288813045443471
AsSugPL,AsSugPL970,10,24,4,4,AsO14PC47H76,971.426688715,972.4301146052954,1.8531055211579228
AsSugPL,AsSugPL998,12,24,4,4,AsO14PC49H80,999.457988855,1000.4614149763654,1.777842699952816
AsSugPL,AsSugPL1026,14,24,4,4,AsO14PC51H84,1027.489288995,1028.4927153293984,1.7084547856638959
AsSugPL,AsSugPL1054,16,24,4,4,AsO14PC53H88,1055.520589135,1056.524015666427,1.6442797371777038
AsSugPL,AsSugPL1082,18,24,4,4,AsO14PC55H92,1083.551889275,1084.5553159891892,1.5847513856711772
AsSugPL,AsSugPL1110,20,24,4,4,AsO14PC57H96,1111.583189415,1112.5866162991808,1.52938268648303
AsSugPL,AsSugPL1138,22,24,4,4,AsO14PC59H100,1139.614489555,1140.6179165976948,1.4777523633785468
AsSugPL,AsSugPL1166,24,24,4,4,AsO14PC61H104,1167.645789695,1168.649216885856,1.4294941697223453
AsSugPL,AsSugPL968,10,24,5,4,AsO14PC47H74,969.411038645,970.4144629492898,1.8541364489442467
AsSugPL,AsSugPL996,12,24,5,4,AsO14PC49H78,997.442338785,998.4457633849322,1.7787915657626663
AsSugPL,AsSugPL1024,14,24,5,4,AsO14PC51H82,1025.473638925,1026.4770637974852,1.7093310115218505
AsSugPL,AsSugPL1052,16,24,5,4,AsO14PC53H86,1053.504939065,1054.5083641895524,1.6450913560352929
AsSugPL,AsSugPL1080,18,24,5,4,AsO14PC55H90,1081.536239205,1082.5396645633596,1.5855052882673377
AsSugPL,AsSugPL1108,20,24,5,4,AsO14PC57H94,1109.5675393449999,1110.5709649208213,1.5300848173712245
AsSugPL,AsSugPL1136,22,24,5,4,AsO14PC59H98,1137.598839485,1138.602265263594,1.4784078779264218
AsSugPL,AsSugPL1164,24,24,5,4,AsO14PC61H102,1165.630139625,1166.6335655931175,1.4301075608571114
AsSugPL,AsSugPL966,10,24,6,4,AsO14PC47H72,967.395388575,968.3988112915187,1.855168524429593
AsSugPL,AsSugPL994,12,24,6,4,AsO14PC49H76,995.426688715,996.4301117918742,1.7797414449660096
AsSugPL,AsSugPL1022,14,24,6,4,AsO14PC51H80,1023.457988855,1024.461412264072,1.7102081366318473
AsSugPL,AsSugPL1050,16,24,6,4,AsO14PC53H84,1051.489288995,1052.4927127112883,1.645903776521052
AsSugPL,AsSugPL1078,18,24,6,4,AsO14PC55H88,1079.520589135,1080.524013136239,1.5862599085024218
AsSugPL,AsSugPL1106,20,24,6,4,AsO14PC57H92,1107.551889275,1108.55531354126,1.5307875932441182
AsSugPL,AsSugPL1134,22,24,6,4,AsO14PC59H96,1135.583189415,1136.5866139283714,1.4790639742903409
AsSugPL,AsSugPL1162,24,24,6,4,AsO14PC61H100,1163.614489555,1164.6179142993294,1.4307214786259963
AsSugPL,AsSugPL780,10,10,0,5,AsO14PC33H54,781.254537945,782.2579681870178,2.6272830559708966
AsSugPL,AsSugPL808,12,10,0,5,AsO14PC35H58,809.285838085,810.2892684027564,2.4785228396782575
AsSugPL,AsSugPL836,14,10,0,5,AsO14PC37H62,837.317138225,838.3205686103778,2.3457058921181604
AsSugPL,AsSugPL864,16,10,0,5,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,18,10,0,5,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,20,10,0,5,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,22,10,0,5,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,24,10,0,5,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL778,10,10,1,5,AsO14PC33H52,779.238887875,780.2423158713324,2.6293557854512892
AsSugPL,AsSugPL806,12,10,1,5,AsO14PC35H56,807.270188015,808.2736162143756,2.4803674105472377
AsSugPL,AsSugPL834,14,10,1,5,AsO14PC37H60,835.301488155,836.3049165356425,2.3473580033846857
AsSugPL,AsSugPL862,16,10,1,5,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,18,10,1,5,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,20,10,1,5,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,22,10,1,5,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,24,10,1,5,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL776,10,10,2,5,AsO14PC33H50,777.223237805,778.2266635521007,2.631431787970383
AsSugPL,AsSugPL804,12,10,2,5,AsO14PC35H54,805.254537945,806.2579640228394,2.4822147290009444
AsSugPL,AsSugPL832,14,10,2,5,AsO14PC37H58,833.285838085,834.2892644580813,2.349012443498492
AsSugPL,AsSugPL860,16,10,2,5,AsO14PC39H62,861.317138225,862.3205648632502,2.2293780508136565
AsSugPL,AsSugPL888,18,10,2,5,AsO14PC41H66,889.348438365,890.3518652427181,2.1213389885773006
AsSugPL,AsSugPL916,20,10,2,5,AsO14PC43H70,917.379738505,918.3831656000488,2.0232873940494187
AsSugPL,AsSugPL944,22,10,2,5,AsO14PC45H74,945.411038645,946.4144659381764,1.9338995428595922
AsSugPL,AsSugPL972,24,10,2,5,AsO14PC47H78,973.442338785,974.4457662595382,1.8520757391572724
AsSugPL,AsSugPL774,10,10,3,5,AsO14PC33H48,775.207587735,776.2110112293146,2.6335110712869674
AsSugPL,AsSugPL802,12,10,3,5,AsO14PC35H52,803.238887875,804.2423118281406,2.484064801182958
AsSugPL,AsSugPL830,14,10,3,5,AsO14PC37H56,831.270188015,832.2736123776883,2.350669217387232
AsSugPL,AsSugPL858,16,10,3,5,AsO14PC39H60,859.301488155,860.3049128854917,2.2308703106440597
AsSugPL,AsSugPL886,18,10,3,5,AsO14PC41H64,887.332788295,888.3362133576239,2.1226900748051403
AsSugPL,AsSugPL914,20,10,3,5,AsO14PC43H68,915.364088435,916.3675137990341,2.024516431977868
AsSugPL,AsSugPL942,22,10,3,5,AsO14PC45H72,943.395388575,944.3988142137965,1.9350223529342323
AsSugPL,AsSugPL970,24,10,3,5,AsO14PC47H76,971.426688715,972.4301146052954,1.8531055211579228
AsSugPL,AsSugPL772,10,10,4,5,AsO14PC33H46,773.191937665,774.1953589029654,2.635593643184374
AsSugPL,AsSugPL800,12,10,4,5,AsO14PC35H50,801.223237805,802.2266596302724,2.4859176332551924
AsSugPL,AsSugPL828,14,10,4,5,AsO14PC37H54,829.254537945,830.2579602944573,2.3523283299924738
AsSugPL,AsSugPL856,16,10,4,5,AsO14PC39H58,857.285838085,858.2892609051777,2.2323645695351066
AsSugPL,AsSugPL884,18,10,4,5,AsO14PC41H62,885.317138225,886.3205614702163,2.124042883150348
AsSugPL,AsSugPL912,20,10,4,5,AsO14PC43H66,913.348438365,914.3518619959151,2.0257469639623364
AsSugPL,AsSugPL940,22,10,4,5,AsO14PC45H70,941.379738505,942.3831624874945,1.9361464675594107
AsSugPL,AsSugPL968,24,10,4,5,AsO14PC47H74,969.411038645,970.4144629492898,1.8541364489442467
AsSugPL,AsSugPL770,10,10,5,5,AsO14PC33H44,771.176287595,772.1797065730448,2.6376795114705742
AsSugPL,AsSugPL798,12,10,5,5,AsO14PC35H48,799.207587735,800.2110074292274,2.4877732313979553
AsSugPL,AsSugPL826,14,10,5,5,AsO14PC37H52,827.238887875,828.2423082083825,2.3539897862697408
AsSugPL,AsSugPL854,16,10,5,5,AsO14PC39H56,855.270188015,856.2736089223027,2.2338608315064605
AsSugPL,AsSugPL882,18,10,5,5,AsO14PC41H60,883.301488155,884.3049095804906,2.1253974169075867
AsSugPL,AsSugPL910,20,10,5,5,AsO14PC43H64,911.332788295,912.3362101906881,2.0269789927288127
AsSugPL,AsSugPL938,22,10,5,5,AsO14PC45H68,939.364088435,940.3675107592669,1.937271889010011
AsSugPL,AsSugPL966,24,10,5,5,AsO14PC47H72,967.395388575,968.3988112915187,1.855168524429593
AsSugPL,AsSugPL768,10,10,6,5,AsO14PC33H42,769.160637525,770.1640542395443,2.639768683978275
AsSugPL,AsSugPL796,12,10,6,5,AsO14PC35H46,797.191937665,798.1953552249986,2.4896316018100246
AsSugPL,AsSugPL824,14,10,6,5,AsO14PC37H50,825.223237805,826.2266561194576,2.3556535911885743
AsSugPL,AsSugPL852,16,10,6,5,AsO14PC39H54,853.254537945,854.2579569368619,2.235359100588569
AsSugPL,AsSugPL880,18,10,6,5,AsO14PC41H58,881.285838085,882.2892576884425,2.1267536793799238
AsSugPL,AsSugPL908,20,10,6,5,AsO14PC43H62,909.317138225,910.3205583833491,2.0282125210099173
AsSugPL,AsSugPL936,22,10,6,5,AsO14PC45H66,937.348438365,938.3518590291105,1.9383986195662082
AsSugPL,AsSugPL964,24,10,6,5,AsO14PC47H70,965.379738505,966.3831596319789,1.8562017495315752
AsSugPL,AsSugPL808,10,12,0,5,AsO14PC35H58,809.285838085,810.2892684027564,2.4785228396782575
AsSugPL,AsSugPL836,12,12,0,5,AsO14PC37H62,837.317138225,838.3205686103778,2.3457058921181604
AsSugPL,AsSugPL864,14,12,0,5,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,16,12,0,5,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,18,12,0,5,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,20,12,0,5,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,22,12,0,5,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL1004,24,12,0,5,AsO14PC49H86,1005.504939065,1006.5083697409414,1.7750021666928173
AsSugPL,AsSugPL806,10,12,1,5,AsO14PC35H56,807.270188015,808.2736162143756,2.4803674105472377
AsSugPL,AsSugPL834,12,12,1,5,AsO14PC37H60,835.301488155,836.3049165356425,2.3473580033846857
AsSugPL,AsSugPL862,14,12,1,5,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,16,12,1,5,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,18,12,1,5,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,20,12,1,5,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,22,12,1,5,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL1002,24,12,1,5,AsO14PC49H84,1003.489288995,1004.4927181543674,1.7759480020335814
AsSugPL,AsSugPL804,10,12,2,5,AsO14PC35H54,805.254537945,806.2579640228394,2.4822147290009444
AsSugPL,AsSugPL832,12,12,2,5,AsO14PC37H58,833.285838085,834.2892644580813,2.349012443498492
AsSugPL,AsSugPL860,14,12,2,5,AsO14PC39H62,861.317138225,862.3205648632502,2.2293780508136565
AsSugPL,AsSugPL888,16,12,2,5,AsO14PC41H66,889.348438365,890.3518652427181,2.1213389885773006
AsSugPL,AsSugPL916,18,12,2,5,AsO14PC43H70,917.379738505,918.3831656000488,2.0232873940494187
AsSugPL,AsSugPL944,20,12,2,5,AsO14PC45H74,945.411038645,946.4144659381764,1.9338995428595922
AsSugPL,AsSugPL972,22,12,2,5,AsO14PC47H78,973.442338785,974.4457662595382,1.8520757391572724
AsSugPL,AsSugPL1000,24,12,2,5,AsO14PC49H82,1001.473638925,1002.4770665661762,1.776894845915592
AsSugPL,AsSugPL802,10,12,3,5,AsO14PC35H52,803.238887875,804.2423118281406,2.484064801182958
AsSugPL,AsSugPL830,12,12,3,5,AsO14PC37H56,831.270188015,832.2736123776883,2.350669217387232
AsSugPL,AsSugPL858,14,12,3,5,AsO14PC39H60,859.301488155,860.3049128854917,2.2308703106440597
AsSugPL,AsSugPL886,16,12,3,5,AsO14PC41H64,887.332788295,888.3362133576239,2.1226900748051403
AsSugPL,AsSugPL914,18,12,3,5,AsO14PC43H68,915.364088435,916.3675137990341,2.024516431977868
AsSugPL,AsSugPL942,20,12,3,5,AsO14PC45H72,943.395388575,944.3988142137965,1.9350223529342323
AsSugPL,AsSugPL970,22,12,3,5,AsO14PC47H76,971.426688715,972.4301146052954,1.8531055211579228
AsSugPL,AsSugPL998,24,12,3,5,AsO14PC49H80,999.457988855,1000.4614149763654,1.777842699952816
AsSugPL,AsSugPL800,10,12,4,5,AsO14PC35H50,801.223237805,802.2266596302724,2.4859176332551924
AsSugPL,AsSugPL828,12,12,4,5,AsO14PC37H54,829.254537945,830.2579602944573,2.3523283299924738
AsSugPL,AsSugPL856,14,12,4,5,AsO14PC39H58,857.285838085,858.2892609051777,2.2323645695351066
AsSugPL,AsSugPL884,16,12,4,5,AsO14PC41H62,885.317138225,886.3205614702163,2.124042883150348
AsSugPL,AsSugPL912,18,12,4,5,AsO14PC43H66,913.348438365,914.3518619959151,2.0257469639623364
AsSugPL,AsSugPL940,20,12,4,5,AsO14PC45H70,941.379738505,942.3831624874945,1.9361464675594107
AsSugPL,AsSugPL968,22,12,4,5,AsO14PC47H74,969.411038645,970.4144629492898,1.8541364489442467
AsSugPL,AsSugPL996,24,12,4,5,AsO14PC49H78,997.442338785,998.4457633849322,1.7787915657626663
AsSugPL,AsSugPL798,10,12,5,5,AsO14PC35H48,799.207587735,800.2110074292274,2.4877732313979553
AsSugPL,AsSugPL826,12,12,5,5,AsO14PC37H52,827.238887875,828.2423082083825,2.3539897862697408
AsSugPL,AsSugPL854,14,12,5,5,AsO14PC39H56,855.270188015,856.2736089223027,2.2338608315064605
AsSugPL,AsSugPL882,16,12,5,5,AsO14PC41H60,883.301488155,884.3049095804906,2.1253974169075867
AsSugPL,AsSugPL910,18,12,5,5,AsO14PC43H64,911.332788295,912.3362101906881,2.0269789927288127
AsSugPL,AsSugPL938,20,12,5,5,AsO14PC45H68,939.364088435,940.3675107592669,1.937271889010011
AsSugPL,AsSugPL966,22,12,5,5,AsO14PC47H72,967.395388575,968.3988112915187,1.855168524429593
AsSugPL,AsSugPL994,24,12,5,5,AsO14PC49H76,995.426688715,996.4301117918742,1.7797414449660096
AsSugPL,AsSugPL796,10,12,6,5,AsO14PC35H46,797.191937665,798.1953552249986,2.4896316018100246
AsSugPL,AsSugPL824,12,12,6,5,AsO14PC37H50,825.223237805,826.2266561194576,2.3556535911885743
AsSugPL,AsSugPL852,14,12,6,5,AsO14PC39H54,853.254537945,854.2579569368619,2.235359100588569
AsSugPL,AsSugPL880,16,12,6,5,AsO14PC41H58,881.285838085,882.2892576884425,2.1267536793799238
AsSugPL,AsSugPL908,18,12,6,5,AsO14PC43H62,909.317138225,910.3205583833491,2.0282125210099173
AsSugPL,AsSugPL936,20,12,6,5,AsO14PC45H66,937.348438365,938.3518590291105,1.9383986195662082
AsSugPL,AsSugPL964,22,12,6,5,AsO14PC47H70,965.379738505,966.3831596319789,1.8562017495315752
AsSugPL,AsSugPL992,24,12,6,5,AsO14PC49H74,993.411038645,994.4144601971886,1.7806923391871787
AsSugPL,AsSugPL836,10,14,0,5,AsO14PC37H62,837.317138225,838.3205686103778,2.3457058921181604
AsSugPL,AsSugPL864,12,14,0,5,AsO14PC39H66,865.348438365,866.3518688111205,2.2263995123098304
AsSugPL,AsSugPL892,14,14,0,5,AsO14PC41H70,893.379738505,894.3831690059833,2.11864196933698
AsSugPL,AsSugPL920,16,14,0,5,AsO14PC43H74,921.411038645,922.4144691957806,2.020833789489688
AsSugPL,AsSugPL948,18,14,0,5,AsO14PC45H78,949.442338785,950.4457693811829,1.9316578272887635
AsSugPL,AsSugPL976,20,14,0,5,AsO14PC47H82,977.473638925,978.4770695627476,1.850019604880832
AsSugPL,AsSugPL1004,22,14,0,5,AsO14PC49H86,1005.504939065,1006.5083697409414,1.7750021666928173
AsSugPL,AsSugPL1032,24,14,0,5,AsO14PC51H90,1033.536239205,1034.5396699161583,1.7058314897944673
AsSugPL,AsSugPL834,10,14,1,5,AsO14PC37H60,835.301488155,836.3049165356425,2.3473580033846857
AsSugPL,AsSugPL862,12,14,1,5,AsO14PC39H64,863.332788295,864.3362168384581,2.2278877860349815
AsSugPL,AsSugPL890,14,14,1,5,AsO14PC41H68,891.364088435,892.367517125503,2.119989621180554
AsSugPL,AsSugPL918,16,14,1,5,AsO14PC43H72,919.395388575,920.3988173989629,2.0220598474576175
AsSugPL,AsSugPL946,18,14,1,5,AsO14PC45H76,947.426688715,948.4301176606374,1.9327780350658845
AsSugPL,AsSugPL974,20,14,1,5,AsO14PC47H80,975.457988855,976.4614179120213,1.8510471010331957
AsSugPL,AsSugPL1002,22,14,1,5,AsO14PC49H84,1003.489288995,1004.4927181543674,1.7759480020335814
AsSugPL,AsSugPL1030,24,14,1,5,AsO14PC51H88,1031.520589135,1032.5240183887324,1.7067050261781582
AsSugPL,AsSugPL832,10,14,2,5,AsO14PC37H58,833.285838085,834.2892644580813,2.349012443498492
AsSugPL,AsSugPL860,12,14,2,5,AsO14PC39H62,861.317138225,862.3205648632502,2.2293780508136565
AsSugPL,AsSugPL888,14,14,2,5,AsO14PC41H66,889.348438365,890.3518652427181,2.1213389885773006
AsSugPL,AsSugPL916,16,14,2,5,AsO14PC43H70,917.379738505,918.3831656000488,2.0232873940494187
AsSugPL,AsSugPL944,18,14,2,5,AsO14PC45H74,945.411038645,946.4144659381764,1.9338995428595922
AsSugPL,AsSugPL972,20,14,2,5,AsO14PC47H78,973.442338785,974.4457662595382,1.8520757391572724
AsSugPL,AsSugPL1000,22,14,2,5,AsO14PC49H82,1001.473638925,1002.4770665661762,1.776894845915592
AsSugPL,AsSugPL1028,24,14,2,5,AsO14PC51H86,1029.504939065,1030.5083668598133,1.7075794576757874
AsSugPL,AsSugPL830,10,14,3,5,AsO14PC37H56,831.270188015,832.2736123776883,2.350669217387232
AsSugPL,AsSugPL858,12,14,3,5,AsO14PC39H60,859.301488155,860.3049128854917,2.2308703106440597
AsSugPL,AsSugPL886,14,14,3,5,AsO14PC41H64,887.332788295,888.3362133576239,2.1226900748051403
AsSugPL,AsSugPL914,16,14,3,5,AsO14PC43H68,915.364088435,916.3675137990341,2.024516431977868
AsSugPL,AsSugPL942,18,14,3,5,AsO14PC45H72,943.395388575,944.3988142137965,1.9350223529342323
AsSugPL,AsSugPL970,20,14,3,5,AsO14PC47H76,971.426688715,972.4301146052954,1.8531055211579228
AsSugPL,AsSugPL998,22,14,3,5,AsO14PC49H80,999.457988855,1000.4614149763654,1.777842699952816
AsSugPL,AsSugPL1026,24,14,3,5,AsO14PC51H84,1027.489288995,1028.4927153293984,1.7084547856638959
